id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0437,2005-03-24,18.9,24.6,13.2,9.3,,,,,,,0,0,0,6.2,52,19.3,,85,16.9,,8.7,,11,,,,15.2,,,2.7,,0,
NH0437,2005-03-25,21.1,28,14.2,12.2,,,,,,,0,0,0,10,84,20.1,,74,17.5,,3,,4,,,,20.9,,,3.5,,0,
NH0437,2005-03-26,22.85,30.5,15.2,11.8,,,,,,,0,0,0,10.1,85,21.4,,71,18.5,,3.7,,5,,,,20.9,,,3.8,,0,
NH0437,2005-03-27,27.2,33.9,20.5,18.2,,,,,,,8.9,0,0,5.9,50,26.5,,75,22,,5.2,,6,,,,14.6,,,3.7,,0,
NH0437,2005-03-28,23.3,24.8,21.8,19.8,,,,,,,51.8,0,0,0,0,25.6,,93,21.4,,6,,7,,,,5.7,,,1.6,,0,
NH0437,2005-03-29,22.65,24.3,21,19,,,,,,,39.7,0,0,3.3,28,24.3,,94,20.6,,7.7,,10,,,,10.5,,,2.4,,0,
NH0437,2005-03-30,20.65,22.5,18.8,17.5,,,,,,,0,0,0,0.3,3,21.8,,90,18.9,,8.1,,10,,,,6.2,,,1.6,,0,
NH0437,2005-03-31,22.8,27.6,18,17,,,,,,,0.6,0,0,5.6,48,24.2,,89,20.6,,8,,10,,,,13.8,,,2.9,,0,
NH0437,2005-04-01,21.5,22.4,20.6,19.4,,,,,,,3.9,0,0,0,0,24.8,,98,20.9,,11.7,,15,,,,5.6,,,1.3,,0,
NH0437,2005-04-02,18.25,21,15.5,16.5,,,,,,,0,0,0,1.8,15,15,,74,12.9,,12.1,,15,,,,8.1,,,2.7,,0,
NH0437,2005-04-03,15.5,21,10,8.8,,,,,,,0,0,0,10.1,87,11.1,,62,8.5,,5.6,,7,,,,20.1,,,3,,0,
NH0437,2005-04-04,15.9,22.8,9,6.1,,,,,,,0,0,0,10.1,87,11.8,,60,9.2,,4.4,,6,,,,19.9,,,2.9,,0,
NH0437,2005-04-05,19.25,27.5,11,6.6,,,,,,,0.3,0,0,9.6,83,14.9,,61,12.6,,3.1,,4,,,,19.1,,,3,,0,
NH0437,2005-04-06,25,29.8,20.2,18,,,,,,,0,0,0,3.7,32,29,,87,23.5,,5.4,,7,,,,10.6,,,2.3,,0,
NH0437,2005-04-07,27.65,33.9,21.4,20,,,,,,,4.5,0,0,8.5,74,28.4,,77,23.2,,11.7,,15,,,,17.3,,,4.5,,0,
NH0437,2005-04-08,20.5,24.5,16.5,15.5,,,,,,,0,0,0,3.9,34,14.3,,56,11.6,,9,,11,,,,10.8,,,3.2,,0,
NH0437,2005-04-09,21.8,24.2,19.4,18.6,,,,,,,0,0,0,0,0,23.1,,87,19.7,,6,,7,,,,5.2,,,1.5,,0,
NH0437,2005-04-10,24.65,28,21.3,20.2,,,,,,,0,0,0,5.1,44,27.3,,89,22.5,,5.4,,7,,,,12.2,,,2.6,,0,
NH0437,2005-04-11,25.55,31.5,19.6,21,,,,,,,0,0,0,6.6,58,21.8,,74,18.7,,15,,19,,,,14.3,,,4.4,,0,
NH0437,2005-04-12,19.9,20.8,19,16.2,,,,,,,1.3,0,0,0,0,17.8,,78,15.6,,15.4,,19,,,,5.1,,,2.4,,0,
NH0437,2005-04-13,18.1,20.5,15.7,15.1,,,,,,,10.5,0,0,0,0,19.4,,99,17,,9.6,,12,,,,5.1,,,1.2,,0,
NH0437,2005-04-14,15.95,17.5,14.4,13.7,,,,,,,0,0,0,1,9,14.2,,81,12.1,,8.4,,10,,,,6.4,,,1.8,,0,
NH0437,2005-04-15,15.4,19.5,11.3,9.6,,,,,,,0,0,0,2.4,21,14.4,,85,12.4,,3.7,,5,,,,8.2,,,1.5,,0,
NH0437,2005-04-16,16.8,24,9.6,6.4,,,,,,,0,0,0,9.3,82,16.2,,78,14.1,,3.6,,4,,,,17.4,,,2.3,,0,
NH0437,2005-04-17,19.8,26.8,12.8,9.7,,,,,,,0.6,0,0,8.3,74,17.9,,69,15.6,,2.9,,4,,,,16,,,2.5,,0,
NH0437,2005-04-18,24.15,28.3,20,19.3,,,,,,,5,0,0,6.7,60,18.6,,66,16.3,,3,,4,,,,13.8,,,2.9,,0,
NH0437,2005-04-19,20.3,21.8,18.8,1.1,,,,,,,12.4,0,0,0,0,22.6,,98,19.5,,3.9,,5,,,,4.8,,,1.1,,0,
NH0437,2005-04-20,20.4,24.3,16.5,13.9,,,,,,,0,0,0,9.1,81,15.3,,73,13.3,,4.7,,6,,,,16.7,,,2.9,,0,
NH0437,2005-04-21,17.6,24.2,11,9.2,,,,,,,0,0,0,9.8,88,15,,73,12.9,,3.4,,4,,,,17.6,,,2.4,,0,
NH0437,2005-04-22,18.95,26.8,11.1,8.1,,,,,,,0,0,0,8.7,78,18.7,,80,16.5,,3,,4,,,,16,,,2.3,,0,
NH0437,2005-04-23,21.1,29,13.2,9.5,,,,,,,0,0,0,9.4,85,15.5,,61,13.4,,3.3,,4,,,,16.9,,,2.8,,0,
NH0437,2005-04-24,16.55,20.6,12.5,13.7,,,,,,,12.8,0,0,0.2,2,15,,80,12.6,,16.3,,20,,,,4.9,,,2,,0,
NH0437,2005-04-25,10.25,14,6.5,4.4,,,,,,,0,0,0,6.3,57,7.6,,62,3,,8.2,,10,,,,12.7,,,2.1,,1.6,
NH0437,2005-04-26,12.6,17.4,7.8,5,,,,,,,0,0,0,6,54,11.2,,73,8.5,,5.7,,7,,,,12.1,,,1.7,,0,
NH0437,2005-04-27,14.9,19.3,10.5,9.2,,,,,,,0,0,0,4.4,40,13.2,,78,11.1,,2.7,,3,,,,10.1,,,1.5,,0,
NH0437,2005-04-28,15.75,22.8,8.7,3.7,,,,,,,1.3,0,0,7.7,70,13,,69,10.8,,3.3,,4,,,,14.2,,,1.9,,0,
NH0437,2005-04-29,17.55,22.1,13,11,,,,,,,0,0,0,8.6,78,13.2,,70,10.8,,2.8,,3,,,,15.1,,,2.1,,0,
NH0437,2005-04-30,16.4,23.8,9,7.5,,,,,,,0,0,0,9.3,85,13.2,,70,11.1,,3.3,,4,,,,16,,,2,,0,
NH0437,2005-05-01,18.6,25.2,12,10,,,,,,,0,0,0,9.5,87,15.8,,75,13.8,,4.4,,6,,,,16.1,,,2.3,,0,
NH0437,2005-05-02,20.35,27.6,13.1,12.5,,,,,,,0,0,0,9.4,86,17.8,,72,15.7,,6.5,,8,,,,15.9,,,2.6,,0,
NH0437,2005-05-03,21.55,27.6,15.5,14.8,,,,,,,0,0,0,9.3,86,17.6,,67,15.5,,7.8,,10,,,,15.7,,,2.9,,0,
NH0437,2005-05-04,23.4,29.5,17.3,14.2,,,,,,,11.2,0,0,4.4,41,22.6,,72,19.4,,4.6,,6,,,,9.7,,,2.1,,0,
NH0437,2005-05-05,22.75,27.3,18.2,18.6,,,,,,,7.7,0,0,2.4,22,23.8,,89,20.3,,11.1,,14,,,,7.2,,,1.9,,0,
NH0437,2005-05-06,15.7,18.2,13.2,11.6,,,,,,,0,0,0,0,0,16,,100,14,,14.2,,18,,,,4.2,,,1.3,,0,
NH0437,2005-05-07,13.7,15.6,11.8,10.2,,,,,,,0,0,0,0,0,14.1,,87,12,,7.4,,9,,,,4.2,,,1,,0,
NH0437,2005-05-08,16.75,18.5,15,14,,,,,,,1.4,0,0,0,0,18.1,,94,15.9,,6.9,,9,,,,4.2,,,0.9,,0,
NH0437,2005-05-09,19.35,22.2,16.5,14.2,,,,,,,0,0,0,3.4,32,17.8,,82,15.7,,3.1,,4,,,,8.2,,,1.6,,0,
NH0437,2005-05-10,22.4,27.8,17,13.4,,,,,,,0.7,0,0,6.1,57,23.2,,80,19.9,,5.1,,6,,,,11.3,,,2,,0,
NH0437,2005-05-11,20.95,24.3,17.6,17.4,,,,,,,0,0,0,5.7,53,19,,80,16.7,,7.1,,9,,,,10.7,,,2.1,,0,
NH0437,2005-05-12,22.75,28.6,16.9,15.9,,,,,,,15.7,0,0,5.4,51,25.2,,86,21.2,,4,,5,,,,10.4,,,1.8,,0,
NH0437,2005-05-13,27.35,31,23.7,19.8,,,,,,,60,0,0,6.3,59,25.6,,75,21.4,,2,,2,,,,11.3,,,2.5,,0,
NH0437,2005-05-14,20.35,25.2,15.5,18.2,,,,,,,18,0,0,0,0,19.9,,97,17.2,,8.6,,11,,,,4,,,1.5,,0,
NH0437,2005-05-15,15.4,16.6,14.2,12.2,,,,,,,0.4,0,0,0,0,16.6,,95,14.6,,17.6,,22,,,,4,,,1,,0,
NH0437,2005-05-16,13.85,15.4,12.3,11.6,,,,,,,0,0,0,0,0,13.2,,82,11.1,,7.3,,9,,,,4,,,1.2,,0,
NH0437,2005-05-17,15.95,18.3,13.6,12.5,,,,,,,0.5,0,0,0,0,18.1,,95,15.9,,2.5,,3,,,,3.9,,,0.7,,0,
NH0437,2005-05-18,19.2,21.9,16.5,16.1,,,,,,,0,0,0,1.7,16,19.1,,90,16.8,,2.9,,4,,,,5.8,,,1.2,,0,
NH0437,2005-05-19,17.75,20.9,14.6,9.7,,,,,,,0,0,0,3.8,36,16.3,,81,14.2,,3.7,,5,,,,8.1,,,1.4,,0,
NH0437,2005-05-20,15.15,19.1,11.2,9.4,,,,,,,0,0,0,2.3,22,13.7,,78,10.9,,7.6,,9,,,,6.4,,,1.4,,0,
NH0437,2005-05-21,10.75,18.3,3.2,0.4,,,,,,,0,0,0,8.9,85,7.9,,64,3.5,,3.7,,5,,,,13.8,,,1.3,,6.039735,
NH0437,2005-05-22,11.4,19.8,3,0.1,,,,,,,0,0,0,9.6,92,6.3,,49,-0.5,,4.4,,6,,,,14.5,,,1.5,,5.714286,
NH0437,2005-05-23,13.2,18.8,7.6,2.5,,,,,,,0,0,0,2.7,26,9.6,,64,6.4,,2.6,,3,,,,6.8,,,1.3,,0,
NH0437,2005-05-24,15.35,21.5,9.2,5.9,,,,,,,0,0,0,8.3,79,11.8,,72,9.2,,4.5,,6,,,,12.9,,,1.6,,0,
NH0437,2005-05-25,14,21,7,2,,,,,,,0,0,0,8.9,85,10,,65,6.9,,3.4,,4,,,,13.5,,,1.4,,0,
NH0437,2005-05-26,15.3,22.9,7.7,2.4,,,,,,,0,0,0,8.7,83,12.1,,70,9.8,,4.2,,5,,,,13.2,,,1.5,,0,
NH0437,2005-05-27,16.45,24.2,8.7,5.2,,,,,,,0,0,0,6.7,64,14.3,,71,12.3,,5,,6,,,,11,,,1.5,,0,
NH0437,2005-05-28,21.7,28.5,14.9,13,,,,,,,0,0,0,8.3,80,20.1,,70,17.5,,8.6,,11,,,,12.7,,,2.2,,0,
NH0437,2005-05-29,25.7,29.6,21.8,19.3,,,,,,,1,0,0,3.9,38,22.6,,73,19.4,,9.6,,12,,,,7.9,,,2.7,,0,
NH0437,2005-05-30,20.15,23.5,16.8,15.2,,,,,,,0,0,0,0,0,16.9,,85,14.7,,7.8,,10,,,,3.7,,,1.8,,0,
NH0437,2005-05-31,20.4,25,15.8,11.6,,,,,,,0,0,0,5.8,56,20.3,,84,17.7,,3.7,,5,,,,9.9,,,1.5,,0,
NH0437,2005-06-01,21.55,25.2,17.9,16.5,,,,,,,0,0,0,4.4,43,22.7,,85,19.5,,5,,6,,,,8.4,,,1.4,,0,
NH0437,2005-06-02,25.15,29.9,20.4,16.2,,,,,,,0,0,0,8.7,84,22.8,,73,19.6,,5.7,,7,,,,12.9,,,2.5,,0,
NH0437,2005-06-03,25.95,30.3,21.6,19.6,,,,,,,0,0,0,6.4,62,24.8,,77,20.9,,4.7,,6,,,,10.4,,,2.3,,0,
NH0437,2005-06-04,24.5,28.8,20.2,18.9,,,,,,,0,0,0,4.5,44,23,,81,19.7,,4.2,,5,,,,8.4,,,1.9,,0,
NH0437,2005-06-05,21.4,24.4,18.4,18,,,,,,,0.4,0,0,0.3,3,21.3,,92,18.5,,5.6,,7,,,,3.9,,,1.3,,0,
NH0437,2005-06-06,23.7,28.8,18.6,17.6,,,,,,,0,0,0,5.6,54,23.1,,80,19.8,,5.8,,7,,,,9.4,,,1.9,,0,
NH0437,2005-06-07,24.4,29.6,19.2,17.1,,,,,,,0,0,0,8.1,79,21.4,,73,18.6,,5.2,,6,,,,12.1,,,2.3,,0,
NH0437,2005-06-08,21.5,25,18,18.3,,,,,,,0,0,0,3,29,20.8,,86,18.1,,7.8,,10,,,,6.7,,,1.6,,0,
NH0437,2005-06-09,20.75,24.6,16.9,16.6,,,,,,,0,0,0,2.9,28,20.7,,85,18,,3.9,,5,,,,6.5,,,1.3,,0,
NH0437,2005-06-10,22.35,27.2,17.5,15,,,,,,,8,0,0,7.6,74,20.2,,76,17.6,,4.9,,6,,,,11.4,,,1.9,,0,
NH0437,2005-06-11,19.6,23.2,16,17.2,,,,,,,0,0,0,0.3,3,20,,91,17.5,,9.1,,11,,,,3.8,,,1.2,,0,
NH0437,2005-06-12,17.2,19.4,15,13.5,,,,,,,1.2,0,0,0,0,18.4,,94,16.2,,6.2,,8,,,,3.5,,,0.8,,0,
NH0437,2005-06-13,15.25,17.4,13.1,13.2,,,,,,,1.5,0,0,0,0,15.4,,92,13.2,,14.8,,18,,,,3.5,,,1.1,,0,
NH0437,2005-06-14,12.5,13.5,11.5,8.3,,,,,,,0.3,0,0,0,0,12.5,,84,10.2,,7.7,,10,,,,3.5,,,1,,0,
NH0437,2005-06-15,15.5,17.6,13.4,11,,,,,,,0,0,0,0,0,15.7,,89,13.7,,9,,11,,,,3.5,,,1,,0,
NH0437,2005-06-16,14.55,15.5,13.6,13,,,,,,,0,0,0,0,0,14.6,,90,12.6,,8.8,,11,,,,3.5,,,1,,0,
NH0437,2005-06-17,13.75,15,12.5,9.8,,,,,,,0,0,0,0,0,13.7,,87,11.6,,7.3,,9,,,,3.5,,,0.9,,0,
NH0437,2005-06-18,13.8,15.3,12.3,11.4,,,,,,,0,0,0,0,0,12.9,,81,10.7,,6.2,,8,,,,3.5,,,1.1,,0,
NH0437,2005-06-19,14.85,17.1,12.6,11,,,,,,,0,0,0,2.2,22,11,,69,8.3,,8.4,,10,,,,5.8,,,1.8,,0,
NH0437,2005-06-20,10.4,13.8,7,5,,,,,,,0,0,0,7.7,75,8.9,,77,5.2,,4.5,,6,,,,11.4,,,1,,0,
NH0437,2005-06-21,8.8,14.8,2.8,0.9,,,,,,,0,0,0,8.4,82,8.4,,75,4.3,,6.3,,8,,,,12.1,,,1,,8.4,
NH0437,2005-06-22,10.55,17.2,3.9,-1.3,,,,,,,0,0,0,7.1,69,8.5,,71,4.6,,3.1,,4,,,,10.8,,,1,,5.593984,
NH0437,2005-06-23,12.25,19.9,4.6,0.5,,,,,,,0,0,0,8.4,82,9.8,,70,6.6,,2.9,,4,,,,12.1,,,1,,3.764706,
NH0437,2005-06-24,14,19.2,8.8,5.5,,,,,,,0.5,0,0,0,0,14.5,,80,12.5,,4.1,,5,,,,3.5,,,0.8,,0,
NH0437,2005-06-25,16.6,17.8,15.4,13.4,,,,,,,19.6,0,0,0,0,16.7,,88,14.6,,6.3,,8,,,,3.5,,,1,,0,
NH0437,2005-06-26,16.6,18,15.2,13.1,,,,,,,0,0,0,0,0,14.7,,79,12.7,,3,,4,,,,3.5,,,1.1,,0,
NH0437,2005-06-27,18.75,21.3,16.2,12.4,,,,,,,0,0,0,0.7,7,18,,81,15.9,,4.1,,5,,,,4.2,,,1.1,,0,
NH0437,2005-06-28,19.35,22.4,16.3,13.5,,,,,,,0,0,0,3.7,36,20,,89,17.5,,3.2,,4,,,,7.3,,,1.1,,0,
NH0437,2005-06-29,18.7,22.3,15.1,14,,,,,,,0,0,0,1.1,11,19.6,,91,17.2,,2.7,,3,,,,4.7,,,0.9,,0,
NH0437,2005-06-30,19.35,24.5,14.2,12.6,,,,,,,0,0,0,5.5,54,20.5,,86,17.9,,4.8,,6,,,,9.3,,,1.2,,0,
NH0437,2005-07-01,25.65,30.8,20.5,18.5,,,,,,,0,0,0,7.7,75,25.5,,78,21.4,,6.5,,8,,,,11.5,,,2.3,,0,
NH0437,2005-07-02,26.55,31.2,21.9,20,,,,,,,0,0,0,5.3,52,24.6,,77,20.8,,4.6,,6,,,,9.1,,,2.2,,0,
NH0437,2005-07-03,23.35,27.9,18.8,18,,,,,,,0,0,0,6.8,66,23.3,,85,19.9,,11.4,,14,,,,10.6,,,2.2,,0,
NH0437,2005-07-04,16.4,20.6,12.2,13.2,,,,,,,0,0,0,1.9,19,11.2,,69,8.6,,10.8,,14,,,,5.6,,,2.3,,0,
NH0437,2005-07-05,10.1,14.6,5.6,4.1,,,,,,,0,0,0,9,87,9.1,,77,5.4,,5,,6,,,,12.9,,,1,,3.733334,
NH0437,2005-07-06,7.65,12.5,2.8,-2.4,,,,,,,0,0,0,8.6,83,7.9,,78,3.6,,5.3,,7,,,,12.5,,,0.9,,10.39175,
NH0437,2005-07-07,8.45,15.7,1.2,-3,,,,,,,0,0,0,8.7,84,9.7,,78,6.5,,6,,7,,,,12.7,,,0.8,,9.6,
NH0437,2005-07-08,11.9,19.8,4,1.1,,,,,,,0,0,0,7.5,73,11.5,,76,8.9,,4.4,,6,,,,11.5,,,1,,4.556962,
NH0437,2005-07-09,14.3,21.8,6.8,3.2,,,,,,,0,0,0,7.3,71,11.3,,75,8.8,,1,,1,,,,11.4,,,1.1,,0.3199997,
NH0437,2005-07-10,16.5,25,8,4,,,,,,,0,0,0,8.7,84,15.4,,80,13.4,,6.2,,8,,,,12.8,,,1.4,,0,
NH0437,2005-07-11,19.3,25.8,12.8,7.9,,,,,,,0,0,0,6.3,61,16.6,,81,14.6,,3.9,,5,,,,10.3,,,1.6,,0,
NH0437,2005-07-12,19.05,25.3,12.8,7.8,,,,,,,0,0,0,8.6,83,15.4,,72,13.4,,7,,9,,,,12.8,,,1.9,,0,
NH0437,2005-07-13,21.3,27.8,14.8,9.5,,,,,,,0,0,0,8.6,83,16.8,,69,14.8,,7,,9,,,,12.9,,,2.2,,0,
NH0437,2005-07-14,22.35,28.8,15.9,10.2,,,,,,,0,0,0,4.9,47,17.6,,66,15.5,,7.6,,9,,,,8.9,,,2.3,,0,
NH0437,2005-07-15,16.6,21,12.2,10.4,,,,,,,11.5,0,0,0,0,14.5,,98,12.5,,13.7,,17,,,,3.7,,,1.8,,0,
NH0437,2005-07-16,10.9,12.7,9.1,8.9,,,,,,,0,0,0,0.2,2,11,,93,8.3,,11.8,,15,,,,3.9,,,1.1,,0,
NH0437,2005-07-17,9.5,15.8,3.2,-1.3,,,,,,,0,0,0,7.9,76,7.7,,70,3.1,,6.9,,9,,,,12.3,,,1.4,,7.238095,
NH0437,2005-07-18,8.95,15.6,2.3,-1.5,,,,,,,0,0,0,8.6,82,6.7,,61,1,,4.7,,6,,,,13.1,,,1.3,,8.481202,
NH0437,2005-07-19,8,16.5,-0.5,-3.5,,,,,,,0,0,0,8.6,82,6.9,,62,1.5,,4.6,,6,,,,13.2,,,1.2,,10.58823,
NH0437,2005-07-20,10.7,17.2,4.2,-0.1,,,,,,,0,0,0,9.3,89,8.9,,72,5.1,,5.6,,7,,,,14,,,1.3,,5.169231,
NH0437,2005-07-21,13.8,18.6,9,4.9,,,,,,,0,0,0,6.4,61,10.2,,73,7.2,,10.7,,13,,,,10.9,,,2,,0,
NH0437,2005-07-22,9.950001,14.6,5.3,2.6,,,,,,,0,0,0,8.3,79,8.6,,80,4.7,,8,,10,,,,13,,,1.4,,4.387096,
NH0437,2005-07-23,7.35,14.6,0.1,-2.5,,,,,,,0,0,0,8.5,81,4.4,,48,-5.6,,7.3,,9,,,,13.3,,,1.7,,11.42069,
NH0437,2005-07-24,9.35,17.5,1.2,-2.3,,,,,,,0,0,0,5.8,55,7.1,,60,2,,,,,,,,10.4,,,,,8.539879,
NH0437,2005-07-25,11.2,19.4,3,-0.5,,,,,,,0,0,0,8.7,82,8.4,,59,4.2,,5.1,,6,,,,13.6,,,1.5,,5.853659,
NH0437,2005-07-26,11.4,20.8,2,-1.8,,,,,,,0,0,0,8.4,79,9.5,,68,6,,4.5,,6,,,,13.4,,,1.4,,6.382979,
NH0437,2005-07-27,14.3,21.9,6.7,3.2,,,,,,,0,0,0,8.8,83,11,,68,8.4,,4.2,,5,,,,13.9,,,1.6,,0.4736845,
NH0437,2005-07-28,15.6,24.8,6.4,3,,,,,,,0,0,0,8.2,77,13.4,,75,11.3,,5.9,,7,,,,13.3,,,1.7,,0.7826086,
NH0437,2005-07-29,22.4,31.8,13,11.6,,,,,,,0,0,0,7.6,71,18.5,,60,16.3,,7.2,,9,,,,12.6,,,2.5,,0,
NH0437,2005-07-30,26.5,32.7,20.3,17.9,,,,,,,0,0,0,8.6,81,18.4,,57,16.1,,8.2,,10,,,,13.9,,,3.5,,0,
NH0437,2005-07-31,25.95,33.4,18.5,14.8,,,,,,,0,0,0,8.1,76,18.8,,57,16.5,,7.7,,10,,,,13.4,,,3.3,,0,
NH0437,2005-08-01,26,31.8,20.2,18.6,,,,,,,0,0,0,7.4,69,19.2,,61,16.8,,7.4,,9,,,,12.6,,,3.3,,0,
NH0437,2005-08-02,26.45,32.4,20.5,19,,,,,,,0,0,0,7.8,73,18.4,,59,16.1,,5.7,,7,,,,13.2,,,3.2,,0,
NH0437,2005-08-03,24.8,32.6,17,13.2,,,,,,,0,0,0,7.5,70,18.9,,62,16.6,,7.3,,9,,,,13,,,3.1,,0,
NH0437,2005-08-04,25.2,31.6,18.8,17,,,,,,,0,0,0,7.9,73,19,,59,16.7,,7.5,,9,,,,13.4,,,3.2,,0,
NH0437,2005-08-05,18.5,25.8,11.2,16.2,,,,,,,0,0,0,5.5,51,14.3,,72,12.1,,17.7,,22,,,,10.7,,,3.1,,0,
NH0437,2005-08-06,11.35,12.9,9.8,7.3,,,,,,,0,0,0,0,0,9.1,,68,5.5,,13.7,,17,,,,4.2,,,2.1,,0,
NH0437,2005-08-07,12.45,14.8,10.1,9.4,,,,,,,0,0,0,0,0,8.1,,57,3.8,,10.9,,14,,,,4.2,,,2.4,,0,
NH0437,2005-08-08,7.3,13.5,1.1,-2.2,,,,,,,0,0,0,9.2,85,7.3,,68,2.4,,7.7,,10,,,,15.4,,,1.5,,11.41936,
NH0437,2005-08-09,9.95,17.8,2.1,-0.2,,,,,,,0,0,0,9,83,7.5,,59,2.5,,6.1,,8,,,,15.2,,,1.8,,7.490447,
NH0437,2005-08-10,11.45,19.5,3.4,0.8,,,,,,,0,0,0,9.2,84,9,,65,5.3,,4.5,,6,,,,15.5,,,1.7,,5.366459,
NH0437,2005-08-11,12.4,21.2,3.6,0.5,,,,,,,0,0,0,9.3,85,9.2,,63,5.6,,4.5,,6,,,,15.7,,,1.8,,4.636364,
NH0437,2005-08-12,15.7,24.8,6.6,0.9,,,,,,,0,0,0,9.6,88,10.7,,62,7.8,,4.4,,6,,,,16.3,,,2.2,,0.5274727,
NH0437,2005-08-13,19.05,27.9,10.2,8.8,,,,,,,0,0,0,7,64,10.8,,52,7.9,,4.8,,6,,,,13.1,,,2.6,,0,
NH0437,2005-08-14,21.3,29.1,13.5,9.8,,,,,,,0,0,0,3.5,32,14.5,,62,12.4,,11.1,,14,,,,8.8,,,3.2,,0,
NH0437,2005-08-15,15.9,18.8,13,12.2,,,,,,,0,0,0,0,0,14.9,,86,12.9,,6.2,,8,,,,4.5,,,1.3,,0,
NH0437,2005-08-16,19,27,11,10,,,,,,,6.5,0,0,5.5,50,16.6,,74,14.5,,9.3,,12,,,,11.5,,,2.4,,0,
NH0437,2005-08-17,16.6,20.9,12.3,12.2,,,,,,,0,0,0,6.6,60,11.9,,70,9.2,,10.4,,13,,,,13,,,2.7,,0,
NH0437,2005-08-18,13.7,21.8,5.6,2.3,,,,,,,0,0,0,7.3,66,11.4,,73,8.8,,6.3,,8,,,,13.9,,,2,,2.074074,
NH0437,2005-08-19,13.2,20.2,6.2,2.5,,,,,,,0,0,0,7.2,65,12.9,,78,10.8,,5.8,,7,,,,13.9,,,1.7,,1.371429,
NH0437,2005-08-20,16.6,22.4,10.8,7.5,,,,,,,0,0,0,1.5,13,17.1,,82,15,,6.3,,8,,,,6.5,,,1.3,,0,
NH0437,2005-08-21,21.35,25.3,17.4,16.4,,,,,,,0.4,0,0,1,9,17.1,,69,15.1,,10.5,,13,,,,6,,,2.6,,0,
NH0437,2005-08-22,20.7,27.5,13.9,12.7,,,,,,,16.3,0,0,3.7,33,17.8,,70,15.6,,11.1,,14,,,,9.6,,,2.7,,0,
NH0437,2005-08-23,18.3,23.6,13,13.5,,,,,,,0,0,0,6.5,58,14.1,,78,11.7,,15.2,,19,,,,13.3,,,3.3,,0,
NH0437,2005-08-24,11.9,17.7,6.1,1.8,,,,,,,0,0,0,9.6,85,8.4,,60,4,,6,,7,,,,17.4,,,2.3,,1.862069,
NH0437,2005-08-25,11.7,18.8,4.6,0.4,,,,,,,0,0,0,9.1,81,8.4,,61,4.4,,5,,6,,,,16.9,,,2.2,,4.056338,
NH0437,2005-08-26,15.75,23,8.5,4.4,,,,,,,0,0,0,9.6,85,9.5,,52,6.2,,5.5,,7,,,,17.6,,,2.7,,0,
NH0437,2005-08-27,21.1,32,10.2,6.8,,,,,,,0,0,0,9.3,82,15.3,,55,12.9,,9.1,,11,,,,17.3,,,3.6,,0,
NH0437,2005-08-28,18.95,23.9,14,12.2,,,,,,,0,0,0,7.7,68,12.5,,58,10.2,,15.3,,19,,,,15.3,,,4.1,,0,
NH0437,2005-08-29,16,18.5,13.5,9.6,,,,,,,0,0,0,3.6,32,9.6,,56,6.3,,13.1,,16,,,,9.9,,,3.4,,0,
NH0437,2005-08-30,11.55,17.7,5.4,1.1,,,,,,,0,0,0,7.1,62,7.2,,50,1.7,,16.7,,21,,,,14.6,,,3.5,,3.121951,
NH0437,2005-08-31,10.8,14.6,7,4.4,,,,,,,0,0,0,8.1,71,6.9,,51,1.6,,13.5,,17,,,,16.2,,,3.2,,0,
NH0437,2005-09-01,9.45,15.4,3.5,0.3,,,,,,,0,0,0,9.5,83,6.6,,55,1,,9.7,,12,,,,18.2,,,2.7,,7.058824,
NH0437,2005-09-02,10,17.5,2.5,-1.5,,,,,,,0,0,0,9.7,84,7.7,,63,3,,5.3,,7,,,,18.5,,,2.3,,7.2,
NH0437,2005-09-03,12,20,4,1.8,,,,,,,0,0,0,8.9,77,7.8,,51,3.2,,6.1,,8,,,,17.5,,,2.6,,4.5,
NH0437,2005-09-04,14.35,20.6,8.1,4.8,,,,,,,0,0,0,9.9,86,9.1,,55,5.5,,7.6,,9,,,,19,,,3,,0,
NH0437,2005-09-05,13.4,20.8,6,1.4,,,,,,,0,0,0,9,78,7.5,,49,1.7,,4.3,,5,,,,17.9,,,2.6,,1.621622,
NH0437,2005-09-06,14.85,23.3,6.4,2.5,,,,,,,0,0,0,9.6,83,9.9,,52,6.8,,4.9,,6,,,,18.8,,,2.8,,0.8520709,
NH0437,2005-09-07,17.05,24.4,9.7,5.2,,,,,,,0,0,0,10,86,11,,55,8.4,,6.6,,8,,,,19.5,,,3.3,,0,
NH0437,2005-09-08,16.8,25.2,8.4,4.4,,,,,,,0.4,0,0,6,51,13.4,,62,11.2,,5.8,,7,,,,13.8,,,2.6,,0,
